,image_id,cell_id,centroid-0,centroid-1
128311,4,4190,1520,1007
128312,4,4191,1519,886
128313,4,4192,1522,135
128314,4,4193,1520,355
128315,4,4194,1522,1225
128316,4,4195,1522,1580
128317,4,4196,1522,15
128318,4,4197,1517,448
128319,4,4198,1522,939
128320,4,4199,1522,1269
128321,4,4200,1524,393
128322,4,4201,1524,533
128323,4,4202,1523,645
128324,4,4203,1525,844
128325,4,4204,1524,1209
128326,4,4205,1526,2003
128327,4,4206,1525,579
128328,4,4207,1526,919
128329,4,4208,1526,1411
128330,4,4209,1525,1469
128331,4,4210,1526,738
128332,4,4211,1526,1082
128333,4,4212,1528,1500
128334,4,4213,1524,43
128335,4,4214,1529,235
128336,4,4215,1528,325
128337,4,4216,1528,372
128338,4,4217,1528,475
128339,4,4218,1526,767
128340,4,4219,1528,1380
128341,4,4220,1527,1625
128342,4,4221,1529,1726
128343,4,4222,1530,306
128344,4,4223,1530,1253
128345,4,4224,1530,2043
128346,4,4225,1530,459
128347,4,4226,1531,1053
128348,4,4227,1531,1880
128349,4,4228,1531,67
128350,4,4229,1531,1127
128351,4,4230,1526,1686
128352,4,4231,1531,1970
128353,4,4232,1533,1097
128354,4,4233,1532,1745
128355,4,4234,1533,1951
128356,4,4235,1533,98
128357,4,4236,1534,1541
128358,4,4237,1533,1761
128359,4,4238,1536,514
128360,4,4239,1536,1821
128361,4,4240,1536,116
128362,4,4241,1536,631
128363,4,4242,1537,1638
128364,4,4243,1537,343
128365,4,4244,1537,806
128366,4,4245,1539,982
128367,4,4246,1538,164
128368,4,4247,1538,1841
128369,4,4248,1541,776
128370,4,4249,1541,890
128371,4,4250,1541,1029
128372,4,4251,1541,1223
128373,4,4252,1542,1800
128374,4,4253,1543,1782
128375,4,4254,1542,1857
128376,4,4255,1544,1730
128377,4,4256,1545,831
128378,4,4257,1546,1086
128379,4,4258,1547,730
128380,4,4259,1547,1499
128381,4,4260,1547,1582
128382,4,4261,1548,1944
128383,4,4262,1550,1309
128384,4,4263,1549,1522
128385,4,4264,1548,2030
128386,4,4265,1549,56
128387,4,4266,1551,192
128388,4,4267,1549,288
128389,4,4268,1549,604
128390,4,4269,1549,1111
128391,4,4270,1550,544
128392,4,4271,1550,318
128393,4,4272,1551,455
128394,4,4273,1552,483
128395,4,4274,1553,1674
128396,4,4275,1553,1404
128397,4,4276,1553,1890
128398,4,4277,1554,227
128399,4,4278,1554,249
128400,4,4279,1554,1265
128401,4,4280,1554,1959
128402,4,4281,1555,266
128403,4,4282,1555,434
128404,4,4283,1556,1020
128405,4,4284,1556,1337
128406,4,4285,1557,1090
128407,4,4286,1558,1162
128408,4,4287,1557,1738
128409,4,4288,1554,373
128410,4,4289,1557,1443
128411,4,4290,1559,1910
128412,4,4291,1556,1927
128413,4,4292,1557,2013
128414,4,4293,1558,1045
128415,4,4294,1560,1534
128416,4,4295,1560,1710
128417,4,4296,1560,404
128418,4,4297,1556,565
128419,4,4298,1561,1199
128420,4,4299,1559,1650
128421,4,4300,1561,630
128422,4,4301,1562,955
128423,4,4302,1563,935
128424,4,4303,1562,1868
128425,4,4304,1563,1722
128426,4,4305,1566,113
128427,4,4306,1566,640
128428,4,4307,1566,887
128429,4,4308,1566,66
128430,4,4309,1566,184
128431,4,4310,1567,1226
128432,4,4311,1566,162
128433,4,4312,1567,1054
128434,4,4313,1568,1458
128435,4,4314,1567,1578
128436,4,4315,1570,718
128437,4,4316,1570,1005
128438,4,4317,1569,1112
128439,4,4318,1569,1304
128440,4,4319,1569,44
128441,4,4320,1573,870
128442,4,4321,1570,20
128443,4,4322,1572,510
128444,4,4323,1572,802
128445,4,4324,1570,1077
128446,4,4325,1572,363
128447,4,4326,1571,1550
128448,4,4327,1571,1763
128449,4,4328,1574,737
128450,4,4329,1574,1088
128451,4,4330,1575,1064
128452,4,4331,1575,1178
128453,4,4332,1575,1996
128454,4,4333,1577,660
128455,4,4334,1575,785
128456,4,4335,1575,1137
128457,4,4336,1575,1412
128458,4,4337,1577,1252
128459,4,4338,1580,306
128460,4,4339,1580,327
128461,4,4340,1581,2043
128462,4,4341,1583,1769
128463,4,4342,1581,485
128464,4,4343,1584,692
128465,4,4344,1582,920
128466,4,4345,1583,1318
128467,4,4346,1584,1469
128468,4,4347,1583,616
128469,4,4348,1584,271
128470,4,4349,1585,373
128471,4,4350,1584,1033
128472,4,4351,1584,1232
128473,4,4352,1586,854
128474,4,4353,1585,1716
128475,4,4354,1586,96
128476,4,4355,1587,1281
128477,4,4356,1587,965
128478,4,4357,1588,1020
128479,4,4358,1589,1801
128480,4,4359,1588,1092
128481,4,4360,1588,1296
128482,4,4361,1590,413
128483,4,4362,1589,517
128484,4,4363,1590,939
128485,4,4364,1590,1965
128486,4,4365,1590,709
128487,4,4366,1591,1208
128488,4,4367,1592,231
128489,4,4368,1591,356
128490,4,4369,1591,1068
128491,4,4370,1593,253
128492,4,4371,1593,1172
128493,4,4372,1593,1390
128494,4,4373,1593,593
128495,4,4374,1594,210
128496,4,4375,1595,1053
128497,4,4376,1596,165
128498,4,4377,1596,1946
128499,4,4378,1596,1483
128500,4,4379,1600,1893
128501,4,4380,1598,150
128502,4,4381,1598,181
128503,4,4382,1599,1112
128504,4,4383,1600,1519
128505,4,4384,1600,754
128506,4,4385,1600,794
128507,4,4386,1600,1560
128508,4,4387,1601,1916
128509,4,4388,1603,318
128510,4,4389,1603,1270
128511,4,4390,1602,1576
128512,4,4391,1604,1603
128513,4,4392,1605,1775
128514,4,4393,1605,56
128515,4,4394,1603,118
128516,4,4395,1604,337
128517,4,4396,1604,835
128518,4,4397,1603,898
128519,4,4398,1605,1434
128520,4,4399,1604,1695
128521,4,4400,1602,79
128522,4,4401,1605,920
128523,4,4402,1607,736
128524,4,4403,1606,865
128525,4,4404,1606,1081
128526,4,4405,1606,1615
128527,4,4406,1606,1976
128528,4,4407,1608,1238
128529,4,4408,1608,1839
128530,4,4409,1607,1875
128531,4,4410,1608,635
128532,4,4411,1607,1468
128533,4,4412,1608,981
128534,4,4413,1610,1319
128535,4,4414,1610,1393
128536,4,4415,1611,1166
128537,4,4416,1612,1737
128538,4,4417,1611,1822
128539,4,4418,1612,1101
128540,4,4419,1611,1632
128541,4,4420,1613,259
128542,4,4421,1612,1228
128543,4,4422,1613,1862
128544,4,4423,1614,770
128545,4,4424,1615,1131
128546,4,4425,1616,169
128547,4,4426,1617,943
128548,4,4427,1617,1441
128549,4,4428,1617,312
128550,4,4429,1619,1348
128551,4,4430,1617,1476
128552,4,4431,1618,1522
128553,4,4432,1619,508
128554,4,4433,1618,714
128555,4,4434,1619,805
128556,4,4435,1621,1276
128557,4,4436,1620,1937
128558,4,4437,1623,651
128559,4,4438,1622,2005
128560,4,4439,1623,38
128561,4,4440,1622,86
128562,4,4441,1623,1619
128563,4,4442,1624,201
128564,4,4443,1624,398
128565,4,4444,1623,674
128566,4,4445,1624,1502
128567,4,4446,1624,1531
128568,4,4447,1623,1805
128569,4,4448,1625,783
128570,4,4449,1626,1257
128571,4,4450,1626,222
128572,4,4451,1627,1077
128573,4,4452,1627,1788
128574,4,4453,1628,59
128575,4,4454,1628,417
128576,4,4455,1628,1519
128577,4,4456,1629,1096
128578,4,4457,1628,1695
128579,4,4458,1632,133
128580,4,4459,1631,262
128581,4,4460,1631,1159
128582,4,4461,1632,1637
128583,4,4462,1631,1745
128584,4,4463,1633,178
128585,4,4464,1635,871
128586,4,4465,1635,1003
128587,4,4466,1633,1434
128588,4,4467,1634,593
128589,4,4468,1637,290
128590,4,4469,1638,347
128591,4,4470,1638,938
128592,4,4471,1637,1954
128593,4,4472,1641,1856
128594,4,4473,1639,429
128595,4,4474,1639,959
128596,4,4475,1641,46
128597,4,4476,1640,443
128598,4,4477,1640,534
128599,4,4478,1640,1050
128600,4,4479,1642,1174
128601,4,4480,1640,633
128602,4,4481,1642,1286
128603,4,4482,1643,1591
128604,4,4483,1644,1682
128605,4,4484,1642,1796
128606,4,4485,1644,67
128607,4,4486,1645,482
128608,4,4487,1644,1413
128609,4,4488,1644,1929
128610,4,4489,1646,268
128611,4,4490,1646,363
128612,4,4491,1645,1232
128613,4,4492,1645,504
128614,4,4493,1647,1206
128615,4,4494,1647,2029
128616,4,4495,1647,1650
128617,4,4496,1650,1434
128618,4,4497,1649,1578
128619,4,4498,1650,1709
128620,4,4499,1650,1260
128621,4,4500,1653,554
128622,4,4501,1652,647
128623,4,4502,1653,794
128624,4,4503,1653,1759
128625,4,4504,1653,897
128626,4,4505,1656,452
128627,4,4506,1655,1017
128628,4,4507,1656,837
128629,4,4508,1655,1509
128630,4,4509,1656,1611
128631,4,4510,1658,1730
128632,4,4511,1657,314
128633,4,4512,1657,332
128634,4,4513,1657,539
128635,4,4514,1657,1091
128636,4,4515,1657,1190
128637,4,4516,1660,89
128638,4,4517,1663,1396
128639,4,4518,1658,1596
128640,4,4519,1658,1627
128641,4,4520,1659,725
128642,4,4521,1660,1812
128643,4,4522,1660,1987
128644,4,4523,1661,974
128645,4,4524,1660,1150
128646,4,4525,1660,1567
128647,4,4526,1662,877
128648,4,4527,1662,1308
128649,4,4528,1662,1325
128650,4,4529,1662,753
128651,4,4530,1662,1114
128652,4,4531,1664,121
128653,4,4532,1664,350
128654,4,4533,1665,514
128655,4,4534,1664,52
128656,4,4535,1665,192
128657,4,4536,1665,547
128658,4,4537,1666,1523
128659,4,4538,1667,1382
128660,4,4539,1667,1488
128661,4,4540,1665,1919
128662,4,4541,1668,269
128663,4,4542,1669,701
128664,4,4543,1667,1941
128665,4,4544,1668,1902
128666,4,4545,1670,289
128667,4,4546,1670,1165
128668,4,4547,1670,1253
128669,4,4548,1670,993
128670,4,4549,1671,1849
128671,4,4550,1671,248
128672,4,4551,1672,398
128673,4,4552,1670,1714
128674,4,4553,1672,1877
128675,4,4554,1673,381
128676,4,4555,1672,1230
128677,4,4556,1672,1690
128678,4,4557,1673,1275
128679,4,4558,1674,2043
128680,4,4559,1674,1833
128681,4,4560,1674,1793
128682,4,4561,1678,172
128683,4,4562,1678,653
128684,4,4563,1678,1894
128685,4,4564,1680,1599
128686,4,4565,1681,127
128687,4,4566,1679,515
128688,4,4567,1681,1010
128689,4,4568,1680,1627
128690,4,4569,1682,107
128691,4,4570,1681,907
128692,4,4571,1681,1031
128693,4,4572,1682,1075
128694,4,4573,1682,336
128695,4,4574,1681,1817
128696,4,4575,1683,1671
128697,4,4576,1686,1718
128698,4,4577,1685,305
128699,4,4578,1685,683
128700,4,4579,1685,45
128701,4,4580,1685,817
128702,4,4581,1686,1149
128703,4,4582,1685,1735
128704,4,4583,1686,502
128705,4,4584,1687,1364
128706,4,4585,1687,66
128707,4,4586,1686,1498
128708,4,4587,1688,725
128709,4,4588,1688,1975
128710,4,4589,1689,256
128711,4,4590,1689,440
128712,4,4591,1690,1244
128713,4,4592,1689,1856
128714,4,4593,1693,162
128715,4,4594,1683,1212
128716,4,4595,1692,145
128717,4,4596,1683,230
128718,4,4597,1696,363
128719,4,4598,1694,990
128720,4,4599,1693,1267
128721,4,4600,1695,1839
128722,4,4601,1695,627
128723,4,4602,1699,1112
128724,4,4603,1697,98
128725,4,4604,1697,420
128726,4,4605,1696,531
128727,4,4606,1697,738
128728,4,4607,1697,1383
128729,4,4608,1697,1475
128730,4,4609,1698,1180
128731,4,4610,1698,638
128732,4,4611,1698,842
128733,4,4612,1701,1954
128734,4,4613,1702,34
128735,4,4614,1700,391
128736,4,4615,1704,1799
128737,4,4616,1704,119
128738,4,4617,1705,789
128739,4,4618,1703,1538
128740,4,4619,1703,1891
128741,4,4620,1706,5
128742,4,4621,1705,184
128743,4,4622,1704,221
128744,4,4623,1705,971
128745,4,4624,1704,1297
128746,4,4625,1704,1609
128747,4,4626,1704,1872
128748,4,4627,1707,947
128749,4,4628,1706,1334
128750,4,4629,1707,344
128751,4,4630,1705,660
128752,4,4631,1706,693
128753,4,4632,1707,310
128754,4,4633,1707,1045
128755,4,4634,1708,1819
128756,4,4635,1710,1526
128757,4,4636,1709,1007
128758,4,4637,1709,1132
128759,4,4638,1709,1159
128760,4,4639,1711,1594
128761,4,4640,1714,77
128762,4,4641,1712,243
128763,4,4642,1712,912
128764,4,4643,1713,586
128765,4,4644,1713,601
128766,4,4645,1712,1668
128767,4,4646,1712,262
128768,4,4647,1714,1616
128769,4,4648,1715,1179
128770,4,4649,1716,100
128771,4,4650,1716,145
128772,4,4651,1717,408
128773,4,4652,1716,1518
128774,4,4653,1717,1783
128775,4,4654,1717,622
128776,4,4655,1720,885
128777,4,4656,1719,1057
128778,4,4657,1721,1648
128779,4,4658,1722,210
128780,4,4659,1721,775
128781,4,4660,1724,981
128782,4,4661,1723,1539
128783,4,4662,1724,320
128784,4,4663,1723,737
128785,4,4664,1723,995
128786,4,4665,1725,1340
128787,4,4666,1725,817
128788,4,4667,1725,863
128789,4,4668,1725,1115
128790,4,4669,1724,1322
128791,4,4670,1725,1950
128792,4,4671,1725,2006
128793,4,4672,1724,926
128794,4,4673,1726,164
128795,4,4674,1726,1153
128796,4,4675,1727,61
128797,4,4676,1727,428
128798,4,4677,1728,532
128799,4,4678,1728,755
128800,4,4679,1727,958
128801,4,4680,1730,1187
128802,4,4681,1730,23
128803,4,4682,1729,798
128804,4,4683,1730,1276
128805,4,4684,1731,112
128806,4,4685,1731,575
128807,4,4686,1731,1103
128808,4,4687,1732,1261
128809,4,4688,1732,349
128810,4,4689,1732,388
128811,4,4690,1732,189
128812,4,4691,1733,221
128813,4,4692,1734,680
128814,4,4693,1735,290
128815,4,4694,1735,473
128816,4,4695,1734,1888
128817,4,4696,1734,653
128818,4,4697,1736,784
128819,4,4698,1736,1306
128820,4,4699,1737,598
128821,4,4700,1735,1013
128822,4,4701,1736,1548
128823,4,4702,1738,848
128824,4,4703,1736,1623
128825,4,4704,1738,1917
128826,4,4705,1738,829
128827,4,4706,1740,1967
128828,4,4707,1740,90
128829,4,4708,1740,246
128830,4,4709,1739,1135
128831,4,4710,1738,1402
128832,4,4711,1741,886
128833,4,4712,1742,816
128834,4,4713,1741,1047
128835,4,4714,1740,1754
128836,4,4715,1743,1935
128837,4,4716,1744,271
128838,4,4717,1743,719
128839,4,4718,1748,901
128840,4,4719,1746,1244
128841,4,4720,1746,368
128842,4,4721,1746,700
128843,4,4722,1746,1174
128844,4,4723,1747,1076
128845,4,4724,1746,1093
128846,4,4725,1746,1648
128847,4,4726,1747,871
128848,4,4727,1748,684
128849,4,4728,1749,742
128850,4,4729,1750,136
128851,4,4730,1750,230
128852,4,4731,1749,442
128853,4,4732,1750,511
128854,4,4733,1751,569
128855,4,4734,1749,1218
128856,4,4735,1750,1480
128857,4,4736,1750,1706
128858,4,4737,1750,1203
128859,4,4738,1750,1868
128860,4,4739,1752,540
128861,4,4740,1753,1020
128862,4,4741,1751,1336
128863,4,4742,1754,41
128864,4,4743,1753,485
128865,4,4744,1759,1357
128866,4,4745,1752,1416
128867,4,4746,1754,1823
128868,4,4747,1753,209
128869,4,4748,1757,1516
128870,4,4749,1755,1595
128871,4,4750,1754,1957
128872,4,4751,1756,1191
128873,4,4752,1755,1667
128874,4,4753,1756,609
128875,4,4754,1763,1805
128876,4,4755,1758,1771
128877,4,4756,1760,321
128878,4,4757,1759,998
128879,4,4758,1760,2044
128880,4,4759,1760,105
128881,4,4760,1760,456
128882,4,4761,1762,76
128883,4,4762,1761,1165
128884,4,4763,1763,165
128885,4,4764,1762,251
128886,4,4765,1764,472
128887,4,4766,1763,673
128888,4,4767,1761,790
128889,4,4768,1762,1425
128890,4,4769,1764,1229
128891,4,4770,1763,1258
128892,4,4771,1765,379
128893,4,4772,1765,340
128894,4,4773,1766,650
128895,4,4774,1763,1209
128896,4,4775,1766,1878
128897,4,4776,1768,421
128898,4,4777,1766,824
128899,4,4778,1766,1143
128900,4,4779,1766,1292
128901,4,4780,1767,1074
128902,4,4781,1767,1583
128903,4,4782,1768,402
128904,4,4783,1770,60
128905,4,4784,1769,754
128906,4,4785,1771,851
128907,4,4786,1771,1673
128908,4,4787,1771,137
128909,4,4788,1773,288
128910,4,4789,1772,926
128911,4,4790,1773,193
128912,4,4791,1770,231
128913,4,4792,1772,772
128914,4,4793,1772,964
128915,4,4794,1773,1564
128916,4,4795,1773,1721
128917,4,4796,1774,10
128918,4,4797,1774,522
128919,4,4798,1775,1482
128920,4,4799,1776,1202
128921,4,4800,1775,1537
128922,4,4801,1779,646
128923,4,4802,1777,1746
128924,4,4803,1776,1847
128925,4,4804,1778,1348
128926,4,4805,1778,1603
128927,4,4806,1780,370
128928,4,4807,1780,2041
128929,4,4808,1779,895
128930,4,4809,1783,264
128931,4,4810,1781,302
128932,4,4811,1782,1925
128933,4,4812,1783,730
128934,4,4813,1782,1379
128935,4,4814,1783,120
128936,4,4815,1784,247
128937,4,4816,1784,328
128938,4,4817,1780,348
128939,4,4818,1784,885
128940,4,4819,1784,1901
128941,4,4820,1788,234
128942,4,4821,1786,1091
128943,4,4822,1787,219
128944,4,4823,1786,990
128945,4,4824,1787,2003
128946,4,4825,1789,1022
128947,4,4826,1788,1220
128948,4,4827,1788,1802
128949,4,4828,1789,93
128950,4,4829,1790,1116
128951,4,4830,1791,492
128952,4,4831,1792,589
128953,4,4832,1790,750
128954,4,4833,1791,1252
128955,4,4834,1791,1304
128956,4,4835,1789,1328
128957,4,4836,1791,1431
128958,4,4837,1791,169
128959,4,4838,1791,460
128960,4,4839,1793,664
128961,4,4840,1791,1633
128962,4,4841,1793,34
128963,4,4842,1792,476
128964,4,4843,1793,969
128965,4,4844,1793,1541
128966,4,4845,1793,1576
128967,4,4846,1795,607
128968,4,4847,1796,63
128969,4,4848,1796,884
128970,4,4849,1795,1744
128971,4,4850,1797,1839
128972,4,4851,1796,1876
128973,4,4852,1797,683
128974,4,4853,1797,916
128975,4,4854,1796,1451
128976,4,4855,1797,1725
128977,4,4856,1798,704
128978,4,4857,1800,1183
128979,4,4858,1799,1211
128980,4,4859,1800,1231
128981,4,4860,1800,147
128982,4,4861,1802,394
128983,4,4862,1801,815
128984,4,4863,1801,939
128985,4,4864,1803,1936
128986,4,4865,1805,1657
128987,4,4866,1803,954
128988,4,4867,1807,442
128989,4,4868,1808,773
128990,4,4869,1806,1280
128991,4,4870,1807,1518
128992,4,4871,1808,1153
128993,4,4872,1807,1480
128994,4,4873,1806,1798
128995,4,4874,1809,296
128996,4,4875,1809,542
128997,4,4876,1809,874
128998,4,4877,1808,1075
128999,4,4878,1811,1779
129000,4,4879,1809,577
129001,4,4880,1808,1042
129002,4,4881,1813,1743
129003,4,4882,1809,109
129004,4,4883,1811,651
129005,4,4884,1811,1352
129006,4,4885,1811,28
129007,4,4886,1811,418
129008,4,4887,1811,1821
129009,4,4888,1813,2004
129010,4,4889,1812,372
129011,4,4890,1813,1388
129012,4,4891,1812,1451
129013,4,4892,1813,1844
129014,4,4893,1813,1887
129015,4,4894,1812,608
129016,4,4895,1814,1094
129017,4,4896,1815,2
129018,4,4897,1816,1972
129019,4,4898,1814,221
129020,4,4899,1816,1248
129021,4,4900,1818,524
129022,4,4901,1818,973
129023,4,4902,1818,998
129024,4,4903,1818,52
129025,4,4904,1818,669
129026,4,4905,1818,799
129027,4,4906,1820,1122
129028,4,4907,1818,1196
129029,4,4908,1820,688
129030,4,4909,1819,1022
129031,4,4910,1821,82
129032,4,4911,1821,633
129033,4,4912,1821,880
129034,4,4913,1822,1990
129035,4,4914,1822,139
129036,4,4915,1823,162
129037,4,4916,1824,732
129038,4,4917,1823,1648
129039,4,4918,1822,920
129040,4,4919,1825,1218
129041,4,4920,1825,1586
129042,4,4921,1825,1624
129043,4,4922,1825,325
129044,4,4923,1824,472
129045,4,4924,1826,614
129046,4,4925,1825,938
129047,4,4926,1825,2026
129048,4,4927,1827,843
129049,4,4928,1828,264
129050,4,4929,1827,1811
129051,4,4930,1828,394
129052,4,4931,1828,564
129053,4,4932,1829,755
129054,4,4933,1829,189
129055,4,4934,1831,1180
129056,4,4935,1829,1603
129057,4,4936,1831,550
129058,4,4937,1831,1201
129059,4,4938,1831,1491
129060,4,4939,1831,503
129061,4,4940,1831,1105
129062,4,4941,1831,1164
129063,4,4942,1833,776
129064,4,4943,1831,814
129065,4,4944,1832,1450
129066,4,4945,1833,1903
129067,4,4946,1834,983
129068,4,4947,1833,1343
129069,4,4948,1835,713
129070,4,4949,1836,794
129071,4,4950,1835,3
129072,4,4951,1837,583
129073,4,4952,1836,911
129074,4,4953,1835,1748
129075,4,4954,1839,1132
129076,4,4955,1842,921
129077,4,4956,1839,1824
129078,4,4957,1841,1014
129079,4,4958,1842,1086
129080,4,4959,1839,43
129081,4,4960,1842,610
129082,4,4961,1842,1529
129083,4,4962,1844,1363
129084,4,4963,1845,18
129085,4,4964,1845,852
129086,4,4965,1844,1221
129087,4,4966,1845,1942
129088,4,4967,1841,1146
129089,4,4968,1845,443
129090,4,4969,1846,1660
129091,4,4970,1847,178
129092,4,4971,1848,1065
129093,4,4972,1848,1405
129094,4,4973,1849,506
129095,4,4974,1849,944
129096,4,4975,1848,1110
129097,4,4976,1852,1994
129098,4,4977,1851,366
129099,4,4978,1851,1182
129100,4,4979,1852,1321
129101,4,4980,1850,2043
129102,4,4981,1851,761
129103,4,4982,1852,782
129104,4,4983,1852,548
129105,4,4984,1852,1097
129106,4,4985,1853,1228
129107,4,4986,1853,1346
129108,4,4987,1855,92
129109,4,4988,1854,224
129110,4,4989,1855,827
129111,4,4990,1852,1199
129112,4,4991,1856,1137
129113,4,4992,1856,133
129114,4,4993,1857,964
129115,4,4994,1856,1043
129116,4,4995,1857,1840
129117,4,4996,1853,65
129118,4,4997,1859,306
129119,4,4998,1857,394
129120,4,4999,1855,569
129121,4,5000,1858,928
129122,4,5001,1861,1266
129123,4,5002,1858,1700
129124,4,5003,1858,1765
129125,4,5004,1858,1894
129126,4,5005,1860,884
129127,4,5006,1860,1027
129128,4,5007,1861,1644
129129,4,5008,1863,177
129130,4,5009,1860,248
129131,4,5010,1862,281
129132,4,5011,1865,1302
129133,4,5012,1863,1364
129134,4,5013,1865,767
129135,4,5014,1866,791
129136,4,5015,1864,900
129137,4,5016,1863,594
129138,4,5017,1866,1875
129139,4,5018,1866,1915
129140,4,5019,1868,413
129141,4,5020,1863,1162
129142,4,5021,1867,1743
129143,4,5022,1868,330
129144,4,5023,1867,957
129145,4,5024,1869,115
129146,4,5025,1868,707
129147,4,5026,1867,1854
129148,4,5027,1870,460
129149,4,5028,1867,806
129150,4,5029,1869,942
129151,4,5030,1869,2006
129152,4,5031,1870,1126
129153,4,5032,1871,1347
129154,4,5033,1871,1614
129155,4,5034,1872,48
129156,4,5035,1874,1073
129157,4,5036,1874,1598
129158,4,5037,1873,1943
129159,4,5038,1874,736
129160,4,5039,1875,989
129161,4,5040,1875,1216
129162,4,5041,1876,372
129163,4,5042,1876,1053
129164,4,5043,1878,426
129165,4,5044,1879,838
129166,4,5045,1878,1143
129167,4,5046,1877,1192
129168,4,5047,1877,1652
129169,4,5048,1878,1680
129170,4,5049,1878,571
129171,4,5050,1878,1473
129172,4,5051,1879,1767
129173,4,5052,1880,145
129174,4,5053,1884,620
129175,4,5054,1882,768
129176,4,5055,1879,498
129177,4,5056,1882,1036
129178,4,5057,1882,1754
129179,4,5058,1885,220
129180,4,5059,1883,345
129181,4,5060,1884,957
129182,4,5061,1887,795
129183,4,5062,1888,1946
129184,4,5063,1888,2029
129185,4,5064,1889,85
129186,4,5065,1888,1322
129187,4,5066,1889,296
129188,4,5067,1890,655
129189,4,5068,1890,1731
129190,4,5069,1890,631
129191,4,5070,1893,269
129192,4,5071,1892,544
129193,4,5072,1891,716
129194,4,5073,1891,1639
129195,4,5074,1892,1965
129196,4,5075,1892,1103
129197,4,5076,1892,1167
129198,4,5077,1894,1185
129199,4,5078,1898,17
129200,4,5079,1894,1273
129201,4,5080,1894,1540
129202,4,5081,1896,1353
129203,4,5082,1896,1919
129204,4,5083,1897,45
129205,4,5084,1898,906
129206,4,5085,1897,1236
129207,4,5086,1899,1408
129208,4,5087,1895,1875
129209,4,5088,1898,994
129210,4,5089,1898,1078
129211,4,5090,1898,1123
129212,4,5091,1900,458
129213,4,5092,1901,810
129214,4,5093,1900,1441
129215,4,5094,1902,197
129216,4,5095,1904,390
129217,4,5096,1901,1211
129218,4,5097,1901,1858
129219,4,5098,1902,599
129220,4,5099,1902,1058
129221,4,5100,1903,678
129222,4,5101,1903,1004
129223,4,5102,1904,1845
129224,4,5103,1905,340
129225,4,5104,1904,1145
129226,4,5105,1906,834
129227,4,5106,1906,65
129228,4,5107,1906,622
129229,4,5108,1907,877
129230,4,5109,1906,1514
129231,4,5110,1907,1716
129232,4,5111,1908,516
129233,4,5112,1907,957
129234,4,5113,1907,144
129235,4,5114,1909,1337
129236,4,5115,1910,299
129237,4,5116,1910,742
129238,4,5117,1912,88
129239,4,5118,1910,221
129240,4,5119,1912,1397
129241,4,5120,1912,1165
129242,4,5121,1913,1948
129243,4,5122,1915,170
129244,4,5123,1915,1297
129245,4,5124,1916,1473
129246,4,5125,1918,361
129247,4,5126,1917,1370
129248,4,5127,1917,540
129249,4,5128,1918,572
129250,4,5129,1918,1068
129251,4,5130,1918,1670
129252,4,5131,1917,1840
129253,4,5132,1919,130
129254,4,5133,1918,827
129255,4,5134,1918,840
129256,4,5135,1920,905
129257,4,5136,1919,245
129258,4,5137,1922,1257
129259,4,5138,1920,1592
129260,4,5139,1921,110
129261,4,5140,1919,213
129262,4,5141,1920,267
129263,4,5142,1920,1318
129264,4,5143,1923,391
129265,4,5144,1929,583
129266,4,5145,1923,1431
129267,4,5146,1921,1045
129268,4,5147,1926,696
129269,4,5148,1925,1384
129270,4,5149,1926,1625
129271,4,5150,1928,67
129272,4,5151,1927,1401
129273,4,5152,1929,22
129274,4,5153,1928,1275
129275,4,5154,1929,1761
129276,4,5155,1930,769
129277,4,5156,1930,1723
129278,4,5157,1931,501
129279,4,5158,1930,829
129280,4,5159,1929,869
129281,4,5160,1931,1162
129282,4,5161,1931,1473
129283,4,5162,1930,1800
129284,4,5163,1931,182
129285,4,5164,1932,416
129286,4,5165,1932,1223
129287,4,5166,1932,1891
129288,4,5167,1931,286
129289,4,5168,1932,1092
129290,4,5169,1933,1338
129291,4,5170,1934,89
129292,4,5171,1933,1243
129293,4,5172,1934,1963
129294,4,5173,1935,563
129295,4,5174,1935,911
129296,4,5175,1937,366
129297,4,5176,1938,1028
129298,4,5177,1937,1074
129299,4,5178,1937,1639
129300,4,5179,1937,1940
129301,4,5180,1938,1985
129302,4,5181,1940,8
129303,4,5182,1940,1123
129304,4,5183,1941,347
129305,4,5184,1943,249
129306,4,5185,1944,620
129307,4,5186,1944,735
129308,4,5187,1944,31
129309,4,5188,1945,396
129310,4,5189,1944,1467
129311,4,5190,1945,2028
129312,4,5191,1945,128
129313,4,5192,1946,680
129314,4,5193,1945,1326
129315,4,5194,1946,1532
129316,4,5195,1948,59
129317,4,5196,1948,835
129318,4,5197,1950,1140
129319,4,5198,1945,1384
129320,4,5199,1948,1807
129321,4,5200,1950,428
129322,4,5201,1950,503
129323,4,5202,1950,766
129324,4,5203,1952,1411
129325,4,5204,1950,1598
129326,4,5205,1951,175
129327,4,5206,1953,892
129328,4,5207,1953,1568
129329,4,5208,1954,639
129330,4,5209,1953,1504
129331,4,5210,1953,1678
129332,4,5211,1957,304
129333,4,5212,1959,1393
129334,4,5213,1957,1932
129335,4,5214,1957,743
129336,4,5215,1955,80
129337,4,5216,1958,708
129338,4,5217,1959,1013
129339,4,5218,1958,1165
129340,4,5219,1958,1256
129341,4,5220,1954,1949
129342,4,5221,1959,477
129343,4,5222,1960,1083
129344,4,5223,1963,1642
129345,4,5224,1961,130
